"company_id","grant_id"
"DE-MMA-346396","GR-E550234-JO3"
"UA-TVR-736512","GR-E550234-JO3"
"GB-EKT-361336","GR-E551305-ES8"
"GB-TUC-814471","GR-E551305-ES8"
"IT-LZE-709120","GR-E551305-ES8"
"RU-LIB-326616","GR-E551305-ES8"
"AT-VIO-100054","GR-E566466-LE6"
"RU-HLR-863609","GR-E566466-LE6"
"ES-SGI-342103","GR-E574417-WO6"
"ES-TMC-307992","GR-E574417-WO6"
"HU-JAI-577187","GR-E574417-WO6"
"ES-AFT-628999","GR-E580154-HA2"
"RO-RUM-318325","GR-E580154-HA2"
"FR-HHU-375623","GR-E586830-DE5"
"GB-CIT-794691","GR-E586830-DE5"
"DE-MLI-152418","GR-E595375-JO6"
"ES-BLA-843534","GR-E595375-JO6"
"DE-TWS-727312","GR-E601920-LE2"
"PL-WT4-486492","GR-E601920-LE2"
"RS-DOO-232419","GR-E601920-LE2"
"GB-SSH-414467","GR-E627964-HU8"
"RU-EBA-434047","GR-E627964-HU8"
"RU-LSO-584130","GR-E627964-HU8"
"RU-TDC-278194","GR-E627964-HU8"
"UA-RFI-326760","GR-E627964-HU8"
"ES-SUI-352055","GR-E643432-FL4"
"RO-MUR-159548","GR-E643432-FL4"
"RU-CON-338875","GR-E643432-FL4"
"RU-DGE-880046","GR-E657722-LE0"
"IT-WAT-427327","GR-E675086-TH3"
"PL-TJT-802566","GR-E675086-TH3"
"RU-GRA-617340","GR-E675086-TH3"
"UA-REV-183668","GR-E675086-TH3"
"GB-PGR-265834","GR-E676432-PH6"
"IT-BTB-857896","GR-E676432-PH6"
"DE-EAG-908687","GR-E691129-DU2"
"RU-MOT-897893","GR-E691129-DU2"
"RU-RAM-235343","GR-E691129-DU2"
"DE-LOW-204855","GR-E691585-KE8"
"ES-TBE-452899","GR-E691585-KE8"
"RU-COM-116698","GR-E691585-KE8"
"RU-TTW-767791","GR-E691585-KE8"
"BG-AVA-233971","GR-E695106-CA0"
"GB-IDN-332370","GR-E695106-CA0"
"ES-BLA-843534","GR-E701710-MC1"
"PL-BIA-774100","GR-E701710-MC1"
"PL-WT4-486492","GR-E701710-MC1"
"RO-MAI-558926","GR-E701710-MC1"
"AL-DOT-123669","GR-E705666-PA6"
"ES-BBR-879261","GR-E705666-PA6"
"IT-ROM-192124","GR-E705666-PA6"
"RU-TTW-767791","GR-E705666-PA6"
"FR-DTT-756585","GR-E707764-KE6"
"RU-CTH-807283","GR-E707764-KE6"
"DE-MSK-375153","GR-E711972-CA3"
"IT-GST-775188","GR-E711972-CA3"
"DE-EPR-482316","GR-E714296-MC7"
"ES-EMQ-319208","GR-E714296-MC7"
"RU-SOU-734674","GR-E714296-MC7"
"RU-TCH-518347","GR-E714296-MC7"
"FI-CRC-402750","GR-E718434-RE1"
"PT-MEZ-737565","GR-E718434-RE1"
"IT-SCR-834247","GR-E728754-GO1"
"LT-TSR-356241","GR-E728754-GO1"
"PL-ASA-213688","GR-E731818-KN0"
"PL-BTM-380876","GR-E731818-KN0"
"PL-LAO-317239","GR-E731818-KN0"
"RU-LOA-125695","GR-E731818-KN0"
"RU-PBO-880358","GR-E731818-KN0"
"DE-SSO-986668","GR-E738533-BR6"
"RO-CMD-837076","GR-E738533-BR6"
"RU-ATM-816232","GR-E738533-BR6"
"UA-SOC-441213","GR-E738533-BR6"
"DE-NEV-433398","GR-E749358-TU2"
"UA-HOR-274923","GR-E749358-TU2"
"UA-TTR-938415","GR-E749358-TU2"
"DE-ARO-587575","GR-E759680-KE8"
"GB-BSU-386666","GR-E759680-KE8"
"RS-BIB-370188","GR-E759680-KE8"
"RU-TSS-250757","GR-E759680-KE8"
"UA-HOR-274923","GR-E759680-KE8"
"GB-THO-657717","GR-E764379-BI1"
"FR-DER-181086","GR-E769797-ME2"
"FR-YEE-660260","GR-E769797-ME2"
"IT-198-362808","GR-E769797-ME2"
"DE-COR-550947","GR-E772289-HO0"
"GB-EKT-361336","GR-E772289-HO0"
"IT-SMI-464390","GR-E772289-HO0"
"ES-CSA-653454","GR-E773009-WA1"
"DE-SPL-591174","GR-E774701-RO1"
"ES-BBA-402355","GR-E774701-RO1"
"GB-JLP-547115","GR-E774701-RO1"
"RU-EBA-434047","GR-E777007-MI9"
"DE-CAL-961174","GR-E779548-GO7"
"RO-KAL-212770","GR-E779548-GO7"
"RS-BIB-370188","GR-E779548-GO7"
"UA-ITI-108374","GR-E779548-GO7"
"CH-ELA-646716","GR-E801106-PO3"
"GB-LAP-620375","GR-E801106-PO3"
"IT-PRE-741420","GR-E801106-PO3"
"IT-STS-767549","GR-E801106-PO3"
"FR-DTT-756585","GR-E808919-SH9"
"IT-DAM-423586","GR-E808919-SH9"
"DE-BLO-358828","GR-E835583-PH3"
"RU-BIT-641141","GR-E835583-PH3"
"RU-TCA-108989","GR-E835583-PH3"
"RU-TTW-767791","GR-E835583-PH3"
"RU-WLR-109056","GR-E835583-PH3"
"GB-LAP-620375","GR-E844142-AN8"
"IT-DAM-423586","GR-E844142-AN8"
"UA-FAI-466455","GR-E844142-AN8"
"UA-RAT-542830","GR-E844142-AN8"
"DE-THT-699156","GR-E848511-FL4"
"GB-HEJ-476222","GR-E874292-PO7"
"PL-LAO-317239","GR-E874292-PO7"
"CH-ELA-646716","GR-E881822-KE5"
"DE-ARO-587575","GR-E881822-KE5"
"UA-PEA-333114","GR-E881822-KE5"
"UA-RAP-349757","GR-E881822-KE5"
"FR-KOT-621289","GR-E887802-SM8"
"GB-LWI-348320","GR-E887802-SM8"
"RU-BDB-149995","GR-E887802-SM8"
"UA-RFI-326760","GR-E887802-SM8"
"CZ-LGI-326032","GR-E887968-HU9"
"RU-VHA-377539","GR-E887968-HU9"
"ES-GOO-221536","GR-E891475-WI1"
"NO-MSI-983820","GR-E891475-WI1"
"GB-EXO-326459","GR-E899126-CO5"
"IE-NTM-823569","GR-E899126-CO5"
"GR-DUM-534185","GR-E900893-CO5"
"HU-WYW-364814","GR-E900893-CO5"
"UA-RAP-349757","GR-E900893-CO5"
"BY-PSO-262273","GR-E907727-SM5"
"DE-CWO-248975","GR-E907727-SM5"
"ES-BBA-402355","GR-E907727-SM5"
"UA-TLO-470936","GR-E907727-SM5"
"FR-HHU-375623","GR-E909417-SU3"
"PL-BGI-238812","GR-E909417-SU3"
"PL-DCL-375761","GR-E909417-SU3"
"IT-WHO-518855","GR-E929203-MC8"
"UA-FLY-369859","GR-E929203-MC8"
"GB-LWI-348320","GR-E931146-TH7"
"GB-THR-122544","GR-E931146-TH7"
"DE-BLO-358828","GR-E940329-ST6"
"RO-DMA-493717","GR-E940329-ST6"
"RU-LIB-326616","GR-E940329-ST6"
"RU-TDS-120763","GR-E940329-ST6"
"CH-ODE-629099","GR-E941629-SI4"
"RU-CUR-364513","GR-E941629-SI4"
"IT-PMA-486596","GR-E945603-MA5"
"RU-PIF-210934","GR-E945603-MA5"
"BA-CAD-147381","GR-E946031-HA7"
"BE-JIS-419372","GR-E947833-SI6"
"DE-TCI-824729","GR-E949314-ST2"
"SI-TDO-245532","GR-E949314-ST2"
"FI-DOS-140155","GR-E958869-RU5"
"FR-KOT-621289","GR-E958869-RU5"
"RU-POB-448861","GR-E958869-RU5"
"DE-COR-550947","GR-E968678-MO9"
"IE-BLU-333411","GR-E968678-MO9"
"IT-AKN-540970","GR-E968678-MO9"
"RU-END-623121","GR-E968678-MO9"
"RU-NFR-696385","GR-E968678-MO9"
"CZ-LGI-326032","GR-E968819-MO8"
"ES-LZI-162735","GR-E968819-MO8"
"ES-SSU-717510","GR-E968819-MO8"
"IT-MOR-523639","GR-E968819-MO8"
"PT-MEZ-737565","GR-E968819-MO8"
"ES-BLA-843534","GR-E971404-VA3"
"FR-FKI-417761","GR-E971404-VA3"
"GB-EXO-326459","GR-E971404-VA3"
"PL-MSA-258766","GR-E978458-WI6"
"GB-ROC-410090","GR-F122588-RE9"
"UA-MIT-591104","GR-F122588-RE9"
"UA-PEA-333114","GR-F122588-RE9"
"IT-MOR-523639","GR-F151437-SM5"
"RO-TST-562263","GR-F151437-SM5"
"RU-HOL-613676","GR-F151437-SM5"
"RU-MAD-277696","GR-F151437-SM5"
"GB-EXO-326459","GR-F156518-NE7"
"IT-SMI-464390","GR-F156518-NE7"
"BA-CAD-147381","GR-F158121-HI9"
"DE-THT-699156","GR-F158121-HI9"
"PT-AMX-860648","GR-F158121-HI9"
"RU-JWH-805577","GR-F158121-HI9"
"UA-TVR-736512","GR-F158121-HI9"
"RU-DIS-289725","GR-F167858-WA6"
"UA-TVR-736512","GR-F167858-WA6"
"DE-TOM-773438","GR-F167885-SM6"
"ES-DEL-813896","GR-F167885-SM6"
"GB-ROC-410090","GR-F167885-SM6"
"RU-IUT-295826","GR-F167885-SM6"
"IT-LEM-769747","GR-F168991-RE8"
"IT-SFT-722446","GR-F168991-RE8"
"GB-LAP-620375","GR-F171583-HU3"
"BG-BOT-940919","GR-F173001-BO7"
"ES-CHI-927379","GR-F173001-BO7"
"ES-SUI-352055","GR-F173001-BO7"
"GB-NAN-491704","GR-F173001-BO7"
"RU-COM-116698","GR-F173001-BO7"
"ES-SMO-557556","GR-F173901-RE4"
"IT-ABA-777311","GR-F173901-RE4"
"MD-199-216432","GR-F173901-RE4"
"ES-NDR-744915","GR-F179779-LE2"
"GB-NOT-627866","GR-F179779-LE2"
"DE-ITA-616606","GR-F181231-RA7"
"ES-BBR-879261","GR-F181231-RA7"
"PL-BIA-774100","GR-F181231-RA7"
"UA-TQI-467507","GR-F181231-RA7"
"UA-RFI-326760","GR-F184583-AD4"
"UA-PHM-555198","GR-F208957-JA8"
"UA-TBO-562872","GR-F208957-JA8"
"RO-CMW-241359","GR-F218193-FI2"
"RU-LSW-415860","GR-F218193-FI2"
"ES-DEL-813896","GR-F226323-MA0"
"ES-OB4-889153","GR-F226323-MA0"
"IT-LCA-292029","GR-F226323-MA0"
"PL-HOM-247526","GR-F226323-MA0"
"BG-TIC-119777","GR-F228360-DU6"
"DE-LDE-652041","GR-F228360-DU6"
"ES-SGI-342103","GR-F228360-DU6"
"IT-SCL-529747","GR-F228360-DU6"
"DE-NEV-433398","GR-F230707-WI5"
"DE-RHS-331070","GR-F230707-WI5"
"DE-NHO-177564","GR-F253347-MO5"
"ES-WLH-342597","GR-F253347-MO5"
"ES-LZI-162735","GR-F258458-PA0"
"RO-GKM-869992","GR-F258458-PA0"
"BG-JPR-635280","GR-F264582-WA9"
"FR-HAR-518746","GR-F264582-WA9"
"GB-BSU-386666","GR-F264582-WA9"
"LT-TSR-356241","GR-F264582-WA9"
"NO-SCO-641719","GR-F264582-WA9"
"PT-TWA-162638","GR-F269097-JA4"
"UA-BIA-389554","GR-F269097-JA4"
"RU-ASA-304462","GR-F271049-PA6"
"ES-HMD-721254","GR-F283210-BU2"
"RS-BIB-370188","GR-F283210-BU2"
"UA-AID-421229","GR-F283210-BU2"
"RU-TTW-767791","GR-F287230-BR9"
"DE-PSI-328932","GR-F297141-VA8"
"ES-BBT-788124","GR-F297141-VA8"
"FR-TMM-973327","GR-F297141-VA8"
"PL-EPT-256189","GR-F297141-VA8"
"RU-OBL-493972","GR-F297141-VA8"
"ES-ANT-312143","GR-F312337-SI4"
"ES-XXX-737676","GR-F312337-SI4"
"GB-NAN-491704","GR-F312337-SI4"
"RU-HEL-130979","GR-F312337-SI4"
"UA-IWT-764180","GR-F312337-SI4"
"PL-EPT-256189","GR-F316231-BR0"
"RS-HDN-717592","GR-F316231-BR0"
"RU-BME-649961","GR-F316231-BR0"
"RU-JWH-805577","GR-F316231-BR0"
"RU-RDO-954064","GR-F316231-BR0"
"DE-THT-699156","GR-F319311-LO2"
"ES-CHI-927379","GR-F319311-LO2"
"NL-BTB-369058","GR-F319311-LO2"
"NL-TEN-641265","GR-F319311-LO2"
"RU-BIT-641141","GR-F319311-LO2"
"RO-AWE-275718","GR-F329395-HO0"
"RU-MMO-449653","GR-F329395-HO0"
"DE-LDE-652041","GR-F338552-YO1"
"RU-ACT-852117","GR-F338552-YO1"
"RU-CTH-807283","GR-F338552-YO1"
"RU-LSW-415860","GR-F338552-YO1"
"DE-TSS-486618","GR-F338809-HE9"
"RU-NFR-696385","GR-F338809-HE9"
"BE-GRA-946833","GR-F353192-BA9"
"FR-SOL-569562","GR-F353192-BA9"
"FR-KOT-621289","GR-F353301-SM3"
"PL-UPL-220633","GR-F353301-SM3"
"RU-FUN-247117","GR-F353301-SM3"
"DE-EPR-482316","GR-F353475-CO0"
"FR-KOT-621289","GR-F353475-CO0"
"PL-PRA-757915","GR-F353475-CO0"
"RU-LOA-125695","GR-F353475-CO0"
"UA-TBO-562872","GR-F353475-CO0"
"RO-RUM-318325","GR-F354286-JO2"
"UA-RAP-349757","GR-F354286-JO2"
"CH-IYR-809170","GR-F387891-HA2"
"DE-ARO-587575","GR-F387891-HA2"
"FR-TCD-848784","GR-F387891-HA2"
"PL-BGI-238812","GR-F387891-HA2"
"RU-BOB-128497","GR-F387891-HA2"
"CH-IYR-809170","GR-F395224-CR9"
"ES-BLI-661584","GR-F395224-CR9"
"RU-BFA-424299","GR-F395224-CR9"
"UA-LAN-667093","GR-F395224-CR9"
"RO-CAF-452253","GR-F402092-EL1"
"RU-TGP-497506","GR-F402092-EL1"
"IT-PFL-869014","GR-F410671-GR4"
"NL-BTB-369058","GR-F410671-GR4"
"RU-TIB-520617","GR-F410671-GR4"
"DE-POS-834243","GR-F417022-TH4"
"ES-EMQ-319208","GR-F417022-TH4"
"FR-FOA-322759","GR-F417022-TH4"
"RO-ABR-546213","GR-F417022-TH4"
"RU-MAU-439970","GR-F417022-TH4"
"ES-GHO-225479","GR-F422191-BE3"
"PL-LAO-317239","GR-F422191-BE3"
"RO-GRO-992476","GR-F422191-BE3"
"RU-ASA-304462","GR-F422191-BE3"
"IT-GST-775188","GR-F439978-RO3"
"IT-BTB-857896","GR-F441402-BR8"
"UA-INN-788052","GR-F441402-BR8"
"IE-TWT-435819","GR-F441678-LI6"
"RU-POB-448861","GR-F441678-LI6"
"RU-TSO-905732","GR-F441678-LI6"
"FR-HDO-349256","GR-F448287-CO5"
"ES-BLA-843534","GR-F449533-BR4"
"ES-RDI-718028","GR-F449533-BR4"
"FR-MTM-832760","GR-F452097-HE4"
"GB-BTR-920811","GR-F452097-HE4"
"CZ-ALI-120965","GR-F456537-ES0"
"NL-TEN-641265","GR-F456537-ES0"
"RU-IRA-512562","GR-F456537-ES0"
"RU-LOA-125695","GR-F456537-ES0"
"UA-TBO-562872","GR-F456537-ES0"
"DE-YFH-342760","GR-F462428-PA2"
"ES-TB--457060","GR-F462428-PA2"
"RU-TCA-108989","GR-F462428-PA2"
"UA-RDO-539838","GR-F462428-PA2"
"BY-ELE-205872","GR-F465025-WE2"
"IT-PFL-869014","GR-F465025-WE2"
"MK-CUR-877444","GR-F465025-WE2"
"RO-PMO-847190","GR-F465025-WE2"
"RU-SAW-498345","GR-F465025-WE2"
"DE-CAW-858579","GR-F467006-BA7"
"ES-SUI-352055","GR-F467006-BA7"
"GB-PTF-888947","GR-F467006-BA7"
"RU-CLO-319040","GR-F467006-BA7"
"ES-WLH-342597","GR-F484172-SP9"
"FR-HDO-349256","GR-F484172-SP9"
"GB-ROC-410090","GR-F484172-SP9"
"RU-KOB-710456","GR-F484172-SP9"
"ES-AST-619513","GR-F487169-MC7"
"ES-WLH-342597","GR-F487169-MC7"
"GB-HEJ-476222","GR-F487169-MC7"
"GB-TVU-478654","GR-F500252-BR6"
"PL-BGI-238812","GR-F500252-BR6"
"PT-AMX-860648","GR-F500252-BR6"
"RO-GKM-869992","GR-F500252-BR6"
"RU-BOT-746129","GR-F500252-BR6"
"DE-AQU-240667","GR-F503149-HA2"
"RO-CMW-241359","GR-F503149-HA2"
"ES-ANT-312143","GR-F503645-BR8"
"ES-BLI-661584","GR-F503645-BR8"
"IT-PFL-869014","GR-F503645-BR8"
"RU-NEB-902456","GR-F503645-BR8"
"RU-WGO-913070","GR-F503645-BR8"
"BG-AVA-233971","GR-F510886-WA8"
"ES-HMD-721254","GR-F510886-WA8"
"FR-HAR-518746","GR-F510886-WA8"
"RU-KAX-469373","GR-F510886-WA8"
"ES-CSA-653454","GR-F525839-ES0"
"RU-KMH-802646","GR-F525839-ES0"
"RU-LZI-571123","GR-F525839-ES0"
"RU-WZO-122468","GR-F525839-ES0"
"GB-HBS-847321","GR-F526585-PE4"
"RU-CCA-375699","GR-F526585-PE4"
"FR-KOT-621289","GR-F540052-RA6"
"FR-TCD-848784","GR-F540052-RA6"
"GB-1RE-139084","GR-F540052-RA6"
"GB-RN1-292054","GR-F540052-RA6"
"IT-LEM-769747","GR-F540052-RA6"
"DE-ONU-910753","GR-F541000-JO5"
"ES-SSU-717510","GR-F541000-JO5"
"RU-BME-649961","GR-F541000-JO5"
"RU-CUR-364513","GR-F541000-JO5"
"RU-MAU-439970","GR-F541000-JO5"
"DE-EPR-482316","GR-F541975-LE4"
"FR-STI-442645","GR-F541975-LE4"
"RU-MAD-277696","GR-F541975-LE4"
"DE-HOT-913774","GR-F546343-FL8"
"DE-SPL-591174","GR-F546343-FL8"
"RU-CON-338875","GR-F546343-FL8"
"UA-FLY-369859","GR-F546343-FL8"
"RO-TST-562263","GR-F556958-NE7"
"RU-8AH-284801","GR-F556958-NE7"
"UA-STA-684829","GR-F556958-NE7"
"BA-KOT-640694","GR-F564593-MC3"
"BG-BOT-940919","GR-F564593-MC3"
"BE-SPI-852086","GR-F564994-TA5"
"BY-H6R-508178","GR-F564994-TA5"
"PT-MEZ-737565","GR-F564994-TA5"
"RU-AEO-327103","GR-F564994-TA5"
"RU-DIS-289725","GR-F564994-TA5"
"ES-SMO-557556","GR-F565239-LE1"
"MD-BAT-454391","GR-F565239-LE1"
"RU-LAL-838636","GR-F565239-LE1"
"SI-TDO-245532","GR-F565239-LE1"
"FR-STI-442645","GR-F574191-TH4"
"RU-KOB-710456","GR-F574191-TH4"
"RU-TBB-408830","GR-F574191-TH4"
"BY-ELE-205872","GR-F582001-ST4"
"FR-DER-181086","GR-F582001-ST4"
"GB-NOT-627866","GR-F582001-ST4"
"RU-HOL-613676","GR-F582001-ST4"
"DE-EAG-908687","GR-F583703-RE5"
"ES-DIA-368583","GR-F583703-RE5"
"ES-SSU-717510","GR-F583703-RE5"
"IT-198-362808","GR-F583703-RE5"
"SI-TDO-245532","GR-F583703-RE5"
"DE-SAN-206042","GR-F585489-PA6"
"ES-DIA-368583","GR-F585489-PA6"
"FR-DER-181086","GR-F585489-PA6"
"GB-IDN-332370","GR-F587550-MO1"
"GB-LAP-620375","GR-F587550-MO1"
"NO-SRO-459373","GR-F587550-MO1"
"RU-GRA-617340","GR-F587550-MO1"
"RU-LZI-571123","GR-F587550-MO1"
"PL-CAS-591508","GR-F589132-KR5"
"RU-OBL-493972","GR-F589132-KR5"
"DE-NHO-177564","GR-F601472-WA3"
"FR-DTT-756585","GR-F601472-WA3"
"FR-KOT-621289","GR-F601472-WA3"
"RU-DOO-383659","GR-F601472-WA3"
"UA-SOC-441213","GR-F601472-WA3"
"PT-TSR-953035","GR-F613726-WI1"
"BG-MOO-113770","GR-F619910-DU2"
"ES-LEA-459309","GR-F619910-DU2"
"PL-ASA-213688","GR-F622524-MO6"
"UA-FAI-466455","GR-F622524-MO6"
"UA-TMO-995617","GR-F622524-MO6"
"DE-ATF-423109","GR-F635333-BR8"
"ES-GRI-535555","GR-F635333-BR8"
"FR-TCD-848784","GR-F635333-BR8"
"GB-OXY-389303","GR-F635333-BR8"
"RU-KMH-802646","GR-F635333-BR8"
"FR-HHU-375623","GR-F635344-SH6"
"GB-HCA-419070","GR-F635344-SH6"
"UA-ABE-668114","GR-F635344-SH6"
"DE-ARO-587575","GR-F644269-JO8"
"GB-CON-150316","GR-F644269-JO8"
"LT-RNS-168984","GR-F644269-JO8"
"RU-CUR-364513","GR-F644269-JO8"
"BY-LIS-848091","GR-F644455-RU7"
"GB-FHO-155437","GR-F644455-RU7"
"GR-DUM-534185","GR-F644455-RU7"
"GB-NAN-491704","GR-F644973-HA1"
"GR-DUM-534185","GR-F644973-HA1"
"RU-SUP-640063","GR-F644973-HA1"
"DE-FCH-897160","GR-F648223-JE5"
"PL-ATG-797053","GR-F648223-JE5"
"GB-TCL-703003","GR-F654926-CU0"
"RO-KAL-212770","GR-F654926-CU0"
"DE-TSS-486618","GR-F657396-DU0"
"SE-OTW-235737","GR-F657396-DU0"
"ES-TCI-216547","GR-F659258-MC3"
"NL-WTS-122784","GR-F659258-MC3"
"DE-ATF-423109","GR-F665691-PE7"
"PL-WT4-486492","GR-F665691-PE7"
"GB-ROC-410090","GR-F669216-CA4"
"RO-CMW-241359","GR-F669216-CA4"
"RU-OBL-493972","GR-F669216-CA4"
"DE-SIT-785942","GR-F674163-TU2"
"ES-RIS-408332","GR-F674163-TU2"
"HU-TCA-514766","GR-F674163-TU2"
"UA-TMO-995617","GR-F674163-TU2"
"ES-BBR-879261","GR-F674918-CO4"
"GB-HCA-419070","GR-F674918-CO4"
"GB-SYN-534717","GR-F674918-CO4"
"RU-CUR-364513","GR-F674918-CO4"
"PT-MEZ-737565","GR-F675337-OB7"
"RU-DON-298848","GR-F675337-OB7"
"UA-TMO-995617","GR-F675337-OB7"
"DE-POS-834243","GR-F677794-WI8"
"ES-BBT-788124","GR-F677794-WI8"
"ES-FYP-576992","GR-F677794-WI8"
"IT-SFT-722446","GR-F677794-WI8"
"RU-TCH-518347","GR-F677794-WI8"
"GB-BTA-447040","GR-F681510-JO4"
"UA-ABE-668114","GR-F681510-JO4"
"GB-EXO-326459","GR-F685226-CA2"
"GB-NOT-627866","GR-F685226-CA2"
"ES-LTI-855912","GR-F695749-GA0"
"GB-PTE-788534","GR-F695749-GA0"
"BG-TFB-245839","GR-F726450-HE6"
"RU-LAT-563253","GR-F726450-HE6"
"UA-TCH-628237","GR-F726450-HE6"
"DE-ONU-910753","GR-F732473-LE8"
"ES-BBT-788124","GR-F732473-LE8"
"RO-CAF-452253","GR-F732473-LE8"
"UA-RFI-326760","GR-F732473-LE8"
"CH-ELA-646716","GR-F737863-LE9"
"ES-ANT-312143","GR-F737863-LE9"
"GB-1XX-977806","GR-F737863-LE9"
"IT-GST-775188","GR-F737863-LE9"
"RU-BME-649961","GR-F737863-LE9"
"RU-TVU-955315","GR-F745577-WR4"
"UA-SOC-441213","GR-F745577-WR4"
"DE-WNE-490078","GR-F751949-CA1"
"GB-THO-657717","GR-F751949-CA1"
"BY-H6R-508178","GR-F763148-SU9"
"DE-2GG-749422","GR-F763148-SU9"
"FR-HAR-518746","GR-F763148-SU9"
"GB-1RE-139084","GR-F763148-SU9"
"GB-NOT-627866","GR-F763148-SU9"
"CZ-BOO-878977","GR-F767725-GU2"
"GB-RTD-848821","GR-F767725-GU2"
"IT-GST-775188","GR-F767725-GU2"
"RO-MAI-558926","GR-F767725-GU2"
"RU-TDS-120763","GR-F767725-GU2"
"DE-HCH-524137","GR-F777956-EL8"
"GB-BTA-447040","GR-F777956-EL8"
"FI-CRC-402750","GR-F795143-RO7"
"HU-6LS-982195","GR-F795143-RO7"
"RU-ESH-122359","GR-F795143-RO7"
"RO-MUR-159548","GR-F799320-CA6"
"RU-AFP-229303","GR-F799320-CA6"
"RU-LRE-549891","GR-F799320-CA6"
"RU-SFI-123652","GR-F799320-CA6"
"RU-TIB-520617","GR-F799320-CA6"
"GB-CBA-886683","GR-F803439-KE8"
"RU-OBL-493972","GR-F803439-KE8"
"RU-SFI-123652","GR-F803439-KE8"
"RU-TDC-278194","GR-F803439-KE8"
"UA-AID-421229","GR-F803439-KE8"
"GB-THR-122544","GR-F815862-RO2"
"GR-DUM-534185","GR-F815862-RO2"
"RO-CMW-241359","GR-F815862-RO2"
"RU-CFA-577437","GR-F815862-RO2"
"UA-TBO-562872","GR-F815862-RO2"
"IT-SMI-464390","GR-F819349-BA0"
"RU-BEY-317254","GR-F819349-BA0"
"RU-TPA-564853","GR-F819349-BA0"
"DE-CON-691393","GR-F821411-RO1"
"GB-PTE-788534","GR-F828138-CO3"
"GB-THR-122544","GR-F828138-CO3"
"RS-HDN-717592","GR-F828138-CO3"
"CZ-ETW-202622","GR-F835009-HE2"
"DE-ANT-460128","GR-F839108-HE6"
"DE-BSS-508161","GR-F843098-MA4"
"GB-HLA-581174","GR-F843098-MA4"
"IT-DAM-423586","GR-F843098-MA4"
"DE-COR-550947","GR-F843826-BU5"
"ES-SUI-352055","GR-F843826-BU5"
"GB-IDN-332370","GR-F843826-BU5"
"NL-WTS-122784","GR-F843826-BU5"
"ES-GRA-721781","GR-F844925-WA0"
"FR-FOA-322759","GR-F844925-WA0"
"PL-WT4-486492","GR-F844925-WA0"
"RU-DLI-938672","GR-F844925-WA0"
"DE-MSK-375153","GR-F861188-CL4"
"PL-EPT-256189","GR-F861188-CL4"
"DE-ARO-587575","GR-F862352-WA1"
"UA-STA-684829","GR-F862352-WA1"
"DE-SAN-206042","GR-F862356-BA3"
"GR-DUM-534185","GR-F862356-BA3"
"RU-CUR-364513","GR-F862356-BA3"
"RU-NFR-696385","GR-F862356-BA3"
"RU-TBB-408830","GR-F862356-BA3"
"CH-ODE-629099","GR-F865616-BR1"
"UA-ABE-668114","GR-F865616-BR1"
"ES-FYP-576992","GR-F873805-HA1"
"IT-PAR-729452","GR-F873805-HA1"
"UA-INN-788052","GR-F873805-HA1"
"DE-ITA-616606","GR-F879202-JO9"
"MD-BAT-454391","GR-F879202-JO9"
"PL-BIA-774100","GR-F879202-JO9"
"RU-BEY-317254","GR-F879202-JO9"
"CZ-ALI-120965","GR-F884360-VA4"
"ES-AFT-628999","GR-F884360-VA4"
"ES-DIA-368583","GR-F884360-VA4"
"FR-TLE-297798","GR-F884360-VA4"
"BG-TIC-119777","GR-F886002-OB4"
"ES-BBA-402355","GR-F886002-OB4"
"GB-JLP-547115","GR-F886002-OB4"
"DE-MOM-167396","GR-F897794-BA7"
"ES-NDR-744915","GR-F897794-BA7"
"GB-NOT-627866","GR-F897794-BA7"
"IE-BLU-333411","GR-F897794-BA7"
"RU-ATM-816232","GR-F907120-YO6"
"RU-KMH-802646","GR-F907120-YO6"
"GB-RN1-292054","GR-F913469-BR1"
"IT-TKA-831024","GR-F913469-BR1"
"RU-AEO-327103","GR-F913469-BR1"
"RU-BOB-128497","GR-F914130-BR3"
"BY-LIS-848091","GR-F914493-RE2"
"PL-ATG-797053","GR-F914493-RE2"
"RU-TDS-120763","GR-F914493-RE2"
"RU-CTH-807283","GR-F922783-GO9"
"RU-LAL-838636","GR-F922783-GO9"
"DE-THT-699156","GR-F936569-PA1"
"RU-DON-298848","GR-F936569-PA1"
"RU-MOP-269468","GR-F936569-PA1"
"PT-MEZ-737565","GR-F938729-RO6"
"PL-EPT-256189","GR-F939638-WH2"
"RO-GKM-869992","GR-F939638-WH2"
"RU-SLE-864735","GR-F944163-JO9"
"PL-SDR-195740","GR-F946651-AL4"
"RU-CLO-319040","GR-F946651-AL4"
"DE-CUT-424998","GR-F965961-WO7"
"DE-HCH-524137","GR-F965961-WO7"
"UA-TVR-736512","GR-F965961-WO7"
"BA-CAD-147381","GR-F974512-NO5"
"DE-TSS-486618","GR-F974512-NO5"
"GB-PTE-788534","GR-F974512-NO5"
"RU-PLI-594922","GR-F974512-NO5"
"GB-RN1-292054","GR-F977865-RI2"
"RU-IUT-295826","GR-F977865-RI2"
"DE-HOT-913774","GR-F985076-LO3"
"GB-LPP-103521","GR-F985076-LO3"
"RU-TVU-955315","GR-F985076-LO3"
"UA-RAP-349757","GR-F985076-LO3"
"ES-AGR-885134","GR-F991694-RI3"
"BE-JIS-419372","GR-G139809-GO8"
"GB-JLP-547115","GR-G139809-GO8"
"GB-NOT-627866","GR-G139809-GO8"
