"company_id","shareholder_id"
"RO-CMW-241359",718
"UA-INN-788052",718
"ES-SOT-942791",719
"ES-BBR-879261",720
"GB-CON-150316",720
"FR-X10-654962",721
"IT-ROM-192124",721
"DE-MBR-652754",722
"BA-DVU-307138",723
"DE-ATF-423109",723
"IT-RAM-436060",723
"RO-DMA-493717",723
"DE-TBO-328344",724
"HU-JAI-577187",724
"MD-BAT-454391",724
"NL-HOL-596118",724
"RU-AEO-327103",724
"DE-HCH-524137",725
"GB-SYN-534717",725
"RU-STA-107735",725
"DE-SBI-173469",726
"DE-TOM-773438",726
"ES-RCI-755079",726
"GB-THR-122544",726
"HU-JAI-577187",726
"RU-HBT-175115",726
"RU-SOT-422534",726
"ES-SSU-717510",727
"IT-LEM-769747",727
"LT-SSI-851965",727
"DE-BTW-837172",728
"DE-HOT-913774",728
"RU-BOB-128497",728
"GB-EKT-361336",729
"GB-SYN-534717",729
"RU-LOV-726621",729
"FR-TLE-297798",730
"GB-JLP-547115",730
"UA-AJA-935443",730
"FR-FKI-417761",731
"RO-CAF-452253",731
"RU-END-623121",731
"IT-RHE-778165",732
"RU-LSW-415860",732
"RU-PBO-880358",732
"ES-SOT-942791",733
"GB-TFT-749223",734
"IE-NTM-823569",734
"PL-SOS-952851",734
"ES-DIA-368583",735
"IT-SMI-464390",735
"LV-AYE-751580",735
"RU-DIM-486956",735
"UA-WIT-688177",735
"DE-AFD-486285",736
"DE-CAW-858579",736
"DE-SAE-569015",736
"PL-TAN-359427",736
"RU-CCA-375699",736
"RU-TBA-190700",736
"UA-RDO-539838",736
"GB-ROC-410090",737
"XK-TBE-784118",737
"DE-SSO-986668",738
"IE-NTM-823569",738
"IT-PMA-486596",738
"PL-MFT-664159",738
"DE-ROU-912978",739
"DE-TYM-359438",740
"PL-HOM-247526",740
"PL-PRA-757915",740
"UA-LAN-667093",740
"ES-DMI-747289",741
"FR-WIL-368540",741
"NO-SCO-641719",741
"RU-TAR-955477",741
"AT-TDS-702180",742
"BY-H6R-508178",742
"SI-TDO-245532",742
"DE-ATF-423109",743
"ES-ARU-643910",743
"FR-HHU-375623",743
"IT-LEM-769747",743
"LT-RNS-168984",743
"RU-GTA-713661",743
"RU-PBO-880358",743
"DE-MLI-152418",744
"ES-GOO-221536",744
"RU-SOX-610412",744
"RU-TBA-190700",744
"PT-TWA-162638",745
"BY-ELE-205872",746
"ES-DNO-519937",746
"RU-MBD-961987",746
"LV-AYE-751580",747
"RU-TBB-408830",747
"UA-AID-421229",747
"UA-TLO-470936",747
"DE-SPL-591174",748
"GR-DUM-534185",748
"ES-TBE-452899",749
"RU-SEB-898501",749
"FI-DOS-140155",750
"FR-HAR-518746",750
"IT-ROM-192124",750
"RU-SLE-864735",750
"BA-DVU-307138",751
"HU-TCA-514766",751
"IE-OAO-570994",751
"RU-SLE-864735",751
"UA-TQI-467507",751
"PL-WT4-486492",752
"UA-REV-183668",752
"UA-TLO-470936",752
"RU-CCA-375699",753
"RU-MBD-961987",753
"BA-DVU-307138",754
"BG-AVA-233971",754
"ES-AST-619513",754
"ES-NDR-744915",754
"FI-DOS-140155",754
"BA-KOT-640694",755
"DE-HOT-913774",755
"GB-ICH-533332",755
"RU-DGE-880046",755
"RU-LTT-508757",755
"RU-SOT-422534",755
"XK-TBE-784118",755
"DE-MVO-922088",756
"RU-LIB-326616",756
"UA-TQI-467507",756
"DE-CON-691393",757
"DE-TBO-328344",757
"DE-TYM-359438",757
"IE-TWT-435819",757
"UA-LAN-667093",757
"UA-TTR-938415",757
"CZ-LGI-326032",758
"RU-GRA-617340",758
"GB-ICH-533332",759
"RS-BIB-370188",759
"ES-RDI-718028",760
"GB-PGR-265834",760
"RU-DGE-880046",760
"RU-MDE-694495",760
"BA-KOT-640694",761
"ES-BFI-842081",761
"UA-WIT-688177",761
"RU-OIA-235814",762
"RU-KOB-710456",763
"RU-STA-107735",763
"GB-BTR-920811",764
"NL-TEN-641265",764
"RU-BAD-429041",764
"RU-RAM-347640",764
"RU-BDB-149995",765
"RU-TBA-289699",765
"RU-TDC-278194",765
"UA-SGS-971445",765
"BA-KOT-640694",766
"DE-MVO-922088",766
"DE-RHS-331070",766
"AT-TDS-702180",767
"DE-NHO-177564",767
"FR-TLE-297798",767
"DE-TIN-907581",768
"GB-IDN-332370",768
"UA-FAI-466455",768
"DE-THT-699156",769
"ES-ARU-643910",769
"GB-TEO-401381",769
"UA-LAN-667093",769
"UA-SGS-971445",769
"DE-TYM-359438",770
"LV-AYE-751580",770
"CZ-ETW-202622",771
"GB-CMI-488420",771
"PT-MEZ-737565",771
"DE-PSI-328932",772
"FR-HAR-518746",772
"RU-ROL-406224",772
"RU-TSO-905732",772
"BA-SDF-607781",773
"GB-EXO-326459",773
"LT-SSI-851965",773
"RU-TPA-564853",773
"DE-LOW-204855",774
"DE-POS-834243",774
"GB-PTE-788534",775
"PL-TJT-802566",775
"ES-BLI-661584",776
"UA-TCH-628237",776
"ES-XXX-737676",777
"ES-FYP-576992",778
"FR-TCD-848784",778
"IT-NYD-347720",778
"PL-SDR-195740",778
"RU-LIB-326616",778
"UA-REV-183668",778
"UA-TCH-628237",778
"DE-CON-691393",779
"GR-TIW-788339",779
"IT-MOR-523639",779
"RU-TBA-190700",779
"FR-FOA-322759",780
"RU-BOB-128497",780
"ES-FYP-576992",781
"PT-AMX-860648",781
"GB-PTF-888947",782
"NO-SCO-641719",782
"RU-SOX-610412",782
"GB-HCA-419070",783
"RO-CMW-241359",783
"RU-BDB-149995",783
"RU-TSS-250757",783
"AL-DOT-123669",784
"NL-TEN-641265",784
"SK-TRA-454715",784
"BY-ANA-641524",785
"HU-JAI-577187",785
"RU-NFR-696385",785
"DE-NHO-177564",786
"FI-CRC-402750",786
"RO-CMW-241359",786
"DE-MVO-922088",787
"GB-EIG-131181",787
"PL-WT4-486492",787
"RU-DON-298848",787
"RU-HEL-130979",787
"DE-MLI-152418",788
"ES-AGR-885134",788
"ES-TBE-452899",788
"RO-TST-562263",788
"RU-GRA-617340",788
"UA-RED-241200",788
"ES-DNO-519937",789
"PL-ATG-797053",789
"RU-TBO-856773",789
"SE-OTW-235737",789
"BG-JPR-635280",790
"CH-ODE-629099",790
"ES-TBP-422860",790
"ES-TMC-307992",790
"GB-BTR-920811",790
"RU-FLI-705823",790
"ES-BBT-788124",791
"FR-ILL-421940",791
"FR-FOA-322759",792
"GB-CON-150316",792
"DE-LDE-652041",793
"ES-BTR-416544",793
"ES-CSA-653454",793
"IT-GIT-729272",793
"PT-TSR-953035",793
"RU-LAL-838636",793
"GB-HLA-581174",794
"IT-LEM-769747",794
"BY-ANA-641524",795
"PL-ATG-797053",795
"PT-TWA-162638",795
"BG-SBJ-718045",796
"GB-TFT-749223",796
"RU-BFA-424299",796
"RU-PIF-210934",796
"UA-SGS-971445",796
"BY-ANA-641524",797
"DE-MVO-922088",797
"ES-TB--457060",797
"GB-CLO-512917",797
"GB-PGR-265834",797
"PL-ASA-213688",797
"RU-7GB-122138",797
"UA-RDO-539838",797
"CZ-BRI-957762",798
"ES-DIA-368583",798
"LT-RNS-168984",798
"RO-MUR-159548",798
"UA-MIT-591104",798
"RU-BIT-641141",799
"PL-SOS-952851",800
"DE-SPL-591174",801
"RU-TCH-518347",801
"UA-TCH-628237",801
"FR-WIL-368540",802
"UA-TBO-562872",802
"RS-HDN-717592",803
"RU-WWA-902540",803
"FR-ILL-421940",804
"GB-ROC-410090",804
"RU-SUP-640063",804
"RU-DOO-383659",805
"BA-DVU-307138",806
"RU-TDC-278194",806
"DE-BSS-508161",807
"ES-FYP-576992",807
"IT-MOR-523639",807
"DE-TBO-328344",808
"DE-TIN-907581",808
"NL-HOL-596118",808
"RU-RUN-256242",808
"UA-ITI-108374",808
"UA-WIT-688177",808
"BG-TFB-245839",809
"FR-X10-654962",809
"ES-BTR-416544",810
"IE-PAR-637375",810
"RU-SOT-422534",810
"BE-EIT-499285",811
"ES-AFT-203781",811
"FR-TMM-973327",811
"ES-AFT-628999",812
"RU-BEY-317254",812
"RU-DGE-880046",812
"UA-TTR-938415",812
"DE-CUT-424998",813
"GB-1RE-139084",813
"PL-MSA-258766",813
"BA-KOT-640694",814
"FR-DTT-756585",814
"RU-TME-403582",814
"RU-WGO-913070",814
"UA-BIA-389554",814
"BA-KOT-640694",815
"FR-TMM-973327",815
"GB-LAT-519568",815
"GB-THO-657717",815
"IT-WHO-518855",815
"PL-3FH-280058",815
"UA-WIT-688177",815
"DE-YFH-342760",816
"ES-DNA-331858",816
"ES-WTP-152624",816
"PL-UPL-220633",816
"RO-TRA-470014",816
"IT-GST-775188",817
"RU-DOG-454748",817
"UA-AJA-935443",817
"ES-EWA-786086",818
"FR-DER-181086",818
"RU-DOG-454748",818
"AT-TDS-702180",819
"BG-SBJ-718045",819
"DE-AQU-240667",819
"HU-6LS-982195",819
"RU-DOG-454748",819
"CZ-ETW-202622",820
"DE-SIT-785942",820
"FR-ITW-179844",820
"GB-1RE-139084",820
"GB-BTR-920811",820
"ES-CHI-927379",821
"GB-LAP-620375",821
"RO-CMD-837076",821
"FR-TCD-848784",822
"GB-NOT-627866",822
"RU-BIT-641141",822
"RU-GTA-713661",822
"IT-RAM-436060",823
"NO-SCO-641719",823
"PL-TST-442034",823
"ES-SSU-717510",824
"IT-SMI-464390",824
"DE-TYM-359438",825
"ES-TB--457060",825
"GB-HCT-725079",825
"GB-LPP-103521",825
"RU-SOM-879691",825
"SI-TDO-245532",825
"PL-TST-442034",826
"UA-RDO-539838",826
"ES-GRA-721781",827
"FR-FTA-989976",827
"GB-TCL-703003",827
"RU-IRA-512562",827
"DE-SAE-569015",828
"ES-CTT-151183",828
"PL-MFT-664159",828
"PL-UPL-220633",828
"GB-SYN-534717",829
"GR-DUM-534185",829
"RO-GKM-869992",829
"UA-IWT-764180",829
"IT-PAR-729452",830
"RU-BOB-128497",830
"SI-TDO-245532",830
"BG-MOO-113770",831
"UA-FLY-369859",831
"CZ-LGI-326032",832
"MK-CUR-877444",832
"PT-AMX-860648",832
"RU-BME-649961",832
"ES-RDI-718028",833
"FI-DOS-140155",833
"IT-NYD-347720",833
"IT-SCR-834247",833
"RU-JWH-805577",833
"ES-OB4-889153",834
"IT-SCL-529747",834
"NL-TEN-641265",834
"HU-JAI-577187",835
"RU-MOT-897893",835
"RU-SOT-422534",835
"ES-RDI-718028",836
"GR-DUM-534185",836
"ES-RCI-755079",837
"IE-TWT-435819",837
"RU-WWA-902540",837
"DE-2GG-749422",838
"DE-ONU-910753",838
"PL-TJT-802566",838
"BY-ELE-205872",839
"DE-ROU-912978",839
"BG-TIC-119777",840
"DE-TBO-328344",840
"FR-HHU-375623",840
"IT-NSC-686076",840
"PL-EPT-256189",840
"RU-DAM-614580",840
"SK-TRA-454715",840
"UA-WOL-766012",840
"DE-BTW-837172",841
"DE-CAL-961174",841
"RU-ESH-122359",841
"RU-SEB-898501",841
"BY-LIS-848091",842
"PL-TJT-802566",842
"RU-SOM-879691",842
"CH-ODE-629099",843
"IT-NSC-686076",843
"RU-LIB-326616",843
"RU-DLI-938672",844
"DE-TPA-874034",845
"PT-MEZ-737565",845
"RU-POB-448861",845
"RU-TBA-190700",845
"UA-TLO-470936",845
"UA-TQI-467507",845
"DE-NEV-433398",846
"ES-SOT-942791",846
"PL-ASA-213688",846
"PL-VOO-323362",846
"RU-OBL-493972",846
"RU-TBA-289699",846
"ES-AFT-628999",847
"IT-SCL-529747",847
"RU-COM-116698",847
"RU-OCO-963076",847
"BY-ELE-205872",848
"GB-CMI-488420",848
"RU-AOS-967411",848
"RU-TBA-190700",848
"FR-ILL-421940",849
"UA-ABE-668114",849
"DE-MSK-375153",850
"ES-BFI-842081",850
"RU-VHA-377539",850
"CH-ODE-629099",851
"GB-NOT-627866",851
"IT-SMI-464390",851
"RU-BLA-713991",851
"RU-CON-338875",851
"GB-PTF-888947",852
"GB-TAP-712392",852
"GB-THR-122544",852
"GR-TIW-788339",852
"LT-TSR-356241",852
"RO-CMW-241359",852
"DE-SBI-173469",853
"HU-TCA-514766",853
"HU-WYW-364814",853
"PL-UPL-220633",853
"RU-HLR-863609",853
"DE-SPL-591174",854
"ES-DEL-813896",854
"HU-TCA-514766",854
"IT-WHO-518855",854
"DE-WAL-133432",855
"ES-LTI-855912",855
"RU-HLR-863609",855
"DE-SIT-785942",856
"DE-WNE-490078",856
"PL-CRT-864116",856
"RU-OIA-235814",857
"IT-STS-767549",858
"DE-CAW-858579",859
"GB-WTB-237769",859
"IT-PRE-741420",859
"RU-SOX-610412",859
"PL-EPT-256189",860
"RU-DOG-454748",860
"UA-AJA-935443",860
"DE-ANT-460128",861
"DE-SSO-986668",861
"ES-AGR-885134",861
"PL-ATG-797053",861
"DE-TPA-874034",862
"ES-ANT-312143",862
"GB-PTE-788534",862
"IE-TWT-435819",863
"IT-PMA-486596",863
"PL-DCL-375761",863
"UA-IWT-764180",863
"DE-MSK-375153",864
"LT-TSR-356241",864
"RU-LOA-125695",864
"FR-TLE-297798",865
"FR-TMM-973327",865
"GB-RTD-848821",865
"PL-TST-442034",865
"CZ-BRI-957762",866
"DE-AQU-240667",866
"DE-MBR-652754",866
"ES-CHI-927379",866
"ES-NDR-744915",866
"IE-OAO-570994",866
"PL-CAS-591508",866
"UA-TTR-938415",866
"BY-H6R-508178",867
"DE-ONU-910753",867
"DE-EPR-482316",868
"IT-LCA-292029",868
"DE-BTW-837172",869
"DE-TBT-523762",869
"DE-TYM-359438",869
"UA-REV-183668",869
"DE-MLI-152418",870
"ES-SGI-342103",870
"HU-JAI-577187",870
"DE-MVO-922088",871
"ES-CHI-927379",871
"RO-DMA-493717",871
"RO-RUM-318325",871
"UA-HOR-274923",871
"UA-TTR-938415",871
"DE-PSI-328932",872
"ES-ANT-312143",872
"GB-BTA-447040",872
"PL-TJT-802566",872
"RU-LTT-508757",872
"GB-PTE-788534",873
"IT-WAT-427327",873
"ES-WTP-152624",874
"GR-TIW-788339",874
"DE-MSK-375153",875
"DE-SSO-986668",875
"RU-SOT-422534",875
"RU-TBA-190700",875
"ES-BBA-402355",876
"RU-IRA-512562",876
"ES-TMC-307992",877
"RU-LAT-563253",877
"UA-RFI-326760",877
"AT-VIO-100054",878
"ES-XXX-737676",878
"PT-TSR-953035",878
"RU-SOX-610412",878
"DE-SAN-206042",879
"GB-CMI-488420",879
"ES-RIS-408332",880
"RU-DON-298848",880
"RU-SMA-201897",880
"DE-ITA-616606",881
"NL-TEN-641265",881
"RU-AEO-327103",881
"XK-TBE-784118",881
"GB-OXY-389303",882
"RU-SOX-610412",882
"ES-BBT-788124",883
"PL-CAS-591508",883
"PL-CCN-644037",883
"DE-SAE-569015",884
"ES-IYF-959879",884
"ES-WTP-152624",884
"FR-TMM-973327",884
"GB-BTA-447040",884
"GB-EKT-361336",884
"IT-OTB-377611",884
"PT-AMX-860648",884
"RU-AEO-327103",884
"RU-WLR-109056",884
"UA-RAT-542830",884
"DE-ROU-912978",885
"GB-SLB-612373",885
"RU-TSO-905732",885
"UA-HOR-274923",885
"DE-CAL-961174",886
"ES-AGR-885134",886
"RU-ROL-406224",886
"RU-UVI-225207",886
"UA-MIT-591104",886
"BA-DVU-307138",887
"ES-BFI-842081",887
"UA-LAN-667093",887
"IT-RAM-436060",888
"RU-HBT-175115",888
"RU-TSS-250757",888
"DE-AQU-240667",889
"ES-NDR-744915",889
"RO-DMA-493717",889
"DE-NEV-433398",890
"FR-FTA-989976",890
"RU-TPA-564853",890
"RO-CMD-837076",891
"RU-WGO-913070",891
"UA-TLO-470936",892
"RU-SFI-123652",893
"ES-AFT-203781",894
"ES-SSU-717510",894
"RU-MAU-439970",894
"RU-OIA-235814",894
"GB-CIT-794691",895
"NL-WTS-122784",895
"PT-TSR-953035",895
"RU-TPA-564853",895
"BA-CAD-147381",896
"CH-ELA-646716",896
"HU-6LS-982195",896
"RO-RUM-318325",896
"RU-DAM-614580",896
"RU-MMO-449653",896
"RU-MOT-897893",896
"BY-ANA-641524",897
"IT-DAM-423586",897
"RU-SOU-734674",897
"UA-ALA-391528",897
"RU-BME-649961",898
"RU-SOX-610412",898
"GB-CLO-512917",899
"PL-3FH-280058",899
"RU-SFI-123652",899
"RU-BIT-641141",900
"RU-KOB-710456",900
"BY-PSO-262273",901
"DE-EPR-482316",901
"IT-SMI-464390",901
"RU-LOV-726621",901
"UA-TTR-938415",901
"ES-MET-176691",902
"PL-HOM-247526",902
"BY-ANA-641524",903
"BY-LIS-848091",903
"GB-WTB-237769",903
"NO-MSI-983820",903
"RU-LOV-726621",903
"FR-TMM-973327",904
"RU-NFR-696385",904
"RU-WGO-913070",904
"DE-2GG-749422",905
"ES-TBP-422860",905
"GB-ROC-410090",905
"NL-CME-566682",905
"BE-SPI-852086",906
"GB-ICH-533332",906
"GB-SYN-534717",906
"NO-MSI-983820",906
"DE-WAL-133432",907
"ES-AGR-885134",907
"IT-PMA-486596",907
"IT-BTB-857896",908
"PL-DCL-375761",908
"UA-TMO-995617",908
"AL-DOT-123669",909
"IT-LEM-769747",909
"RU-BEY-317254",909
"CZ-BRI-957762",910
"IT-SMI-464390",910
"PL-DCL-375761",910
"CZ-ETW-202622",911
"DE-TSS-486618",911
"PL-ATG-797053",911
"RU-NFR-696385",911
"ES-BFI-842081",912
"ES-HMD-721254",912
"RO-PMO-847190",912
"SE-OTW-235737",912
"GB-THO-657717",913
"DE-CAW-858579",914
"ES-FYP-576992",914
"IT-SMI-464390",914
"PT-AMX-860648",914
"ES-GOO-221536",915
"RU-LAT-563253",915
"RU-TBA-190700",915
"RU-UVI-225207",915
"ES-GRI-535555",916
"ES-BTR-416544",917
"FR-HHU-375623",917
"GB-TAP-712392",917
"IT-WAT-427327",917
"RU-DGE-880046",917
"RU-SLE-864735",917
"DE-WAL-133432",918
"ES-HMD-721254",918
"RU-TME-403582",918
"DE-WDE-415347",919
"GB-BTR-920811",919
"RU-TBO-856773",919
"BG-TFB-245839",920
"RU-DON-298848",920
"DE-BLO-358828",921
"DE-MOM-167396",921
"DE-TSS-486618",921
"IT-RAM-436060",921
"PT-MEZ-737565",921
"RU-DGE-880046",921
"FR-YEE-660260",922
"IE-NTM-823569",922
"RU-FLI-705823",922
"GB-HCA-419070",923
"SK-TRA-454715",923
"BE-JIS-419372",924
"DE-THT-699156",924
"GB-TVU-478654",924
"IE-BLU-333411",924
"IE-OAO-570994",924
"LT-TSR-356241",924
"RU-ASA-304462",924
"PL-WT4-486492",925
"RU-CLO-319040",925
"RU-KOB-710456",925
"CH-ELA-646716",926
"DE-21X-625132",926
"DE-TIN-907581",926
"RO-TRA-470014",926
"DE-MMA-346396",927
"DE-SAN-206042",927
"RU-BDB-149995",927
"RU-LAT-563253",927
"DE-EAG-908687",928
"DE-PC&-776539",928
"ES-RSO-434471",928
"PT-AMX-860648",928
"RO-RUM-318325",928
"BY-H6R-508178",929
"CH-ELA-646716",929
"DE-TWO-195605",929
"GB-SLB-612373",929
"IT-ROM-192124",929
"RO-KAL-212770",929
"UA-LAN-667093",929
"DE-SAE-569015",930
"ES-YGA-866201",930
"RU-BIT-641141",930
"ES-TCI-216547",931
"FR-X10-654962",931
"ES-YGA-866201",932
"DE-21X-625132",933
"DE-2GG-749422",933
"DE-LDE-652041",933
"DE-POS-834243",933
"FR-DTT-756585",933
"RU-TDS-120763",933
"GB-CON-150316",934
"GB-TAP-712392",934
"RU-AGW-290494",934
"DE-HCH-524137",935
"DE-NEV-433398",935
"ES-IYF-959879",935
"RS-HDN-717592",935
"FR-STI-442645",936
"GB-TFT-749223",936
"IT-DAM-423586",936
"ES-LZI-162735",937
"GB-LAP-620375",937
"DK-IMA-560238",938
"GB-BSU-386666",938
"PT-TSR-953035",938
"RO-TST-562263",938
"DE-TYM-359438",939
"FR-MTM-832760",939
"GB-CLO-512917",939
"RU-MBD-961987",939
"BA-CAD-147381",940
"FR-TMM-973327",940
"UA-RAP-349757",940
"IT-BTB-857896",941
"RU-AOS-967411",941
"RU-PBO-880358",941
"GB-RTD-848821",942
"IT-NSC-686076",942
"LV-AYE-751580",942
"RU-LTT-508757",942
"UA-SGS-971445",942
"UA-TCH-628237",942
"FR-TCD-848784",943
"GB-LAT-519568",943
"GB-TFT-749223",943
"IE-BLU-333411",943
"IT-RAM-436060",943
"PT-TSR-953035",943
"UA-TVR-736512",943
"FR-ITW-179844",944
"GB-EIG-131181",944
"DE-ANT-460128",945
"DE-HCH-524137",945
"FR-STI-442645",945
"RU-JWH-805577",945
"RU-MAU-439970",945
"RU-STA-107735",945
"RU-TCA-108989",945
"FR-FOA-322759",946
"HU-6LS-982195",946
"RU-AEO-327103",946
"MD-199-216432",947
"RO-GRO-992476",947
"RU-OCO-963076",947
"RU-RDO-954064",947
"RU-TSS-250757",947
"RU-TTW-767791",947
"FR-HAR-518746",948
"LT-TSR-356241",948
"RU-BFA-424299",948
"ES-CHI-927379",949
"GB-CIT-794691",949
"LT-TSR-356241",949
"PL-EPT-256189",949
"DE-ARU-233436",950
"ES-IYF-959879",951
"ES-SOT-942791",951
"CH-ODE-629099",952
"PL-LAO-317239",952
"ES-BBR-879261",953
"IT-RAM-436060",953
"PL-ATG-797053",953
"RO-CMD-837076",953
"AT-VIO-100054",954
"PL-HOM-247526",954
"RU-TME-403582",954
"LT-RNS-168984",955
"RO-PMO-847190",955
"RU-UVI-225207",955
"RU-DGE-880046",956
"RU-TGP-497506",956
"CH-IYR-809170",957
"DE-BLO-358828",957
"DE-FCH-897160",957
"RU-AGW-290494",957
"RU-SOM-879691",957
"DE-TWO-195605",958
"PL-TAN-359427",958
"RO-CMW-241359",958
"UA-PEA-333114",958
"DE-RHS-331070",959
"ES-BTR-416544",959
"ES-LZI-162735",959
"GB-LWI-348320",959
"PL-WT4-486492",959
"RU-ATM-816232",960
"RU-EBA-434047",960
"UA-RFI-326760",960
"DE-ANT-460128",961
"FR-TMM-973327",961
"RU-IRA-512562",961
"CH-ELA-646716",962
"DE-POS-834243",962
"DE-TCI-824729",962
"ES-BFI-842081",962
"RU-LAL-838636",962
"DE-HOT-913774",963
"DE-NHO-177564",963
"FI-DOS-140155",963
"GB-ROC-410090",963
"RU-IUT-295826",963
"UA-RDO-539838",963
"BE-EIT-499285",964
"DE-ROU-912978",964
"IT-BTB-857896",964
"RU-BOB-128497",964
"RU-CLO-319040",964
"ES-LZI-162735",965
"GB-LWI-348320",965
"NL-BTB-369058",965
"PL-ASA-213688",965
"RO-CMD-837076",965
"GB-TCL-703003",966
"RO-TST-562263",966
"CZ-BRI-957762",967
"ES-GOO-221536",967
"DE-LDE-652041",968
"DE-WDE-415347",968
"ES-RSO-434471",968
"FR-HHU-375623",968
"NL-WTS-122784",968
"GB-HEJ-476222",969
"RU-WZO-122468",969
"DE-MVO-922088",970
"ES-FYP-576992",970
"PT-MEZ-737565",970
"RO-CMW-241359",970
"RU-DIM-486956",971
"BA-SDF-607781",972
"UA-IWT-764180",972
"BY-LIS-848091",973
"DE-CUT-424998",973
"GB-HLA-581174",973
"UA-TCH-628237",973
"BE-GRA-946833",974
"GB-FHO-155437",974
"RU-TSS-250757",974
"UA-TCH-628237",974
"UA-TMO-995617",974
"DE-PC&-776539",975
"DK-IMA-560238",975
"IT-LEM-769747",975
"IT-SCR-834247",975
"RU-TDC-278194",975
"FR-X10-654962",976
"GB-EKT-361336",976
"RU-LAT-563253",976
"RU-TPA-564853",976
"ES-RDI-718028",977
"IT-PMA-486596",977
"NO-SCO-641719",977
"GB-TCL-703003",978
"RO-CMW-241359",978
"RU-ESH-122359",978
"CZ-WAT-296106",979
"GB-THR-122544",979
"BG-BOT-940919",980
"FR-FKI-417761",980
"RU-7GB-122138",980
"FR-HDO-349256",981
"UA-TCH-628237",981
"GB-PGR-265834",982
"RU-BME-649961",982
"RU-LOA-125695",982
"RU-SOM-879691",983
"NL-TEN-641265",984
"RU-BOT-746129",984
"DE-TBT-523762",985
"DE-TSS-486618",985
"IT-PAR-729452",985
"PT-AMX-860648",985
"BG-BOT-940919",986
"BY-PSO-262273",986
"RO-CMW-241359",986
"RO-EOM-399575",986
"BE-GRA-946833",987
"ES-FYP-576992",987
"UA-FLY-369859",987
"GB-JLP-547115",988
"IT-NYD-347720",988
"PL-TAN-359427",988
"ES-WTP-152624",989
"HU-TCA-514766",989
"RU-KAX-469373",989
"DE-WDE-415347",990
"RU-7GB-122138",990
"CH-ODE-629099",991
"RU-MAU-439970",991
"AT-VIO-100054",992
"RU-LSO-584130",992
"RU-SNF-819623",992
"ES-OB4-889153",993
"GB-JLP-547115",993
"PL-UPL-220633",993
"RO-RUM-318325",993
"RU-8AH-284801",993
"RU-MOT-897893",993
"DE-POS-834243",994
"DE-SIT-785942",994
"IT-RHE-778165",994
"PL-BGI-238812",994
"RU-LAT-563253",994
"DE-RHS-331070",995
"RU-WGO-913070",995
"DE-ITA-616606",996
"DE-POS-834243",996
"LT-SSI-851965",996
"MD-BAT-454391",996
"RU-MPI-622201",996
"RU-EMA-720597",997
"DE-TYM-359438",998
"GB-HCT-725079",998
"RU-DIS-289725",998
"DE-ITA-616606",999
"RU-LOV-726621",999
"IT-198-362808",1000
"RU-POB-448861",1000
"DE-SAE-569015",1001
"DE-TBO-328344",1001
"IT-PRE-741420",1001
"RU-MPI-622201",1001
"CZ-WAT-296106",1002
"GB-BTR-920811",1002
"MD-199-216432",1002
"MD-BAT-454391",1002
"RO-KAL-212770",1002
"GB-RN1-292054",1003
"NL-HOL-596118",1003
"DE-ITA-616606",1004
"DE-POS-834243",1004
"ES-WTP-152624",1004
"RU-MMO-449653",1004
"PL-EPT-256189",1005
"RO-CAF-452253",1005
"RO-KAL-212770",1005
"RU-DGE-880046",1005
"CZ-LGI-326032",1006
"DE-ITA-616606",1006
"ES-SUI-352055",1006
"IT-OTB-377611",1006
"RU-BIT-641141",1006
"RU-IRA-512562",1006
"RU-MOP-269468",1006
"ES-ANT-312143",1007
"ES-XXX-737676",1007
"NL-HOL-596118",1007
"RU-OBL-493972",1007
"DE-MBR-652754",1008
"DE-WAL-133432",1008
"ES-FYP-576992",1008
"ES-SUI-352055",1008
"GB-TEO-401381",1008
"GB-RN1-292054",1009
"RO-ABA-923219",1009
"DE-NEV-433398",1010
"DE-POS-834243",1010
"DE-RIL-486985",1010
"FR-ILL-421940",1010
"PL-PRA-757915",1010
"UA-WOL-766012",1010
"DE-THT-699156",1011
"NL-TEN-641265",1011
"RU-EBA-434047",1011
"ES-TB--457060",1012
"FR-HAR-518746",1012
"LT-TSR-356241",1012
"RS-HDN-717592",1012
"RU-GRA-617340",1012
"UA-IWT-764180",1012
"DE-LOW-204855",1013
"ES-AFT-628999",1013
"RU-BLA-713991",1013
"RU-DOG-454748",1013
"RU-TIB-520617",1013
"HU-TCA-514766",1014
"RO-MAI-558926",1014
"RU-TTW-767791",1014
"HU-WYW-364814",1015
"RU-RAM-235343",1015
"RU-TBA-289699",1015
"CH-ELA-646716",1016
"GB-IDN-332370",1016
"DE-HCH-524137",1017
"DE-TCI-824729",1017
"RU-OIA-235814",1017
"ES-YGA-866201",1018
"GB-LPP-103521",1018
"PL-CAS-591508",1018
"RO-TRA-470014",1018
"RU-SOM-879691",1018
"DE-ARU-233436",1019
"DE-WHO-149643",1019
"GB-LAP-620375",1019
"IT-LEM-769747",1019
"PL-HOM-247526",1019
"RU-GRA-617340",1019
"DE-2GG-749422",1020
"LT-TSR-356241",1020
"BE-GRA-946833",1021
"DE-CWO-248975",1021
"GB-LPP-103521",1021
"GB-THR-122544",1021
"LT-SSI-851965",1021
"RO-GKM-869992",1021
"UA-ALA-391528",1021
"BA-KOT-640694",1022
"BE-JIS-419372",1022
"PL-VOO-323362",1022
"RU-CTH-807283",1022
"FR-MTM-832760",1023
